sequence_id,active_region,t_obs_end,frame_0,frame_1,frame_2,frame_3,target_window_start,target_window_end,binary_target_MX_24_48h,multiclass_target,log10_peak_flux
SEQ_AR-12576_201608160951,AR-12576,2016-08-16T09:51:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12576_T000_20160815220101.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12576_T001_20160816050101.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12576_T002_20160816083101.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12576_T003_20160816095101.fits,2016-08-17T09:51:01+00:00,2016-08-18T09:51:01+00:00,0,0,-6.3854
SEQ_AR-12580_201608260505,AR-12580,2016-08-26T05:05:21+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12580_T000_20160825171521.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12580_T001_20160826001521.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12580_T002_20160826034521.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12580_T003_20160826050521.fits,2016-08-27T05:05:21+00:00,2016-08-28T05:05:21+00:00,0,0,-8.0
SEQ_AR-12585_201609082017,AR-12585,2016-09-08T20:17:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12585_T000_20160908082701.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12585_T001_20160908152701.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12585_T002_20160908185701.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12585_T003_20160908201701.fits,2016-09-09T20:17:01+00:00,2016-09-10T20:17:01+00:00,0,0,-6.3612
SEQ_AR-12596_201609232211,AR-12596,2016-09-23T22:11:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12596_T000_20160923102100.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12596_T001_20160923172100.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12596_T002_20160923205100.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12596_T003_20160923221100.fits,2016-09-24T22:11:00+00:00,2016-09-25T22:11:00+00:00,0,0,-8.0
SEQ_AR-12597_201609270738,AR-12597,2016-09-27T07:38:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12597_T000_20160926194800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12597_T001_20160927024800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12597_T002_20160927061800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12597_T003_20160927073800.fits,2016-09-28T07:38:00+00:00,2016-09-29T07:38:00+00:00,0,1,-5.9294
SEQ_AR-12598_201610060028,AR-12598,2016-10-06T00:28:18+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12598_T000_20161005123818.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12598_T001_20161005193818.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12598_T002_20161005230818.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12598_T003_20161006002818.fits,2016-10-07T00:28:18+00:00,2016-10-08T00:28:18+00:00,0,0,-6.4823
SEQ_AR-12599_201610151047,AR-12599,2016-10-15T10:47:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12599_T000_20161014225701.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12599_T001_20161015055701.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12599_T002_20161015092701.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12599_T003_20161015104701.fits,2016-10-16T10:47:01+00:00,2016-10-17T10:47:01+00:00,0,0,-6.1891
SEQ_AR-12603_201610270707,AR-12603,2016-10-27T07:07:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12603_T000_20161026191701.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12603_T001_20161027021701.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12603_T002_20161027054701.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12603_T003_20161027070701.fits,2016-10-28T07:07:01+00:00,2016-10-29T07:07:01+00:00,0,0,-6.4381
SEQ_AR-12609_201611131150,AR-12609,2016-11-13T11:50:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12609_T000_20161113000000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12609_T001_20161113070000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12609_T002_20161113103000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12609_T003_20161113115000.fits,2016-11-14T11:50:00+00:00,2016-11-15T11:50:00+00:00,0,0,-8.0
SEQ_AR-12610_201611161648,AR-12610,2016-11-16T16:48:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12610_T000_20161116045800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12610_T001_20161116115800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12610_T002_20161116152800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12610_T003_20161116164800.fits,2016-11-17T16:48:00+00:00,2016-11-18T16:48:00+00:00,0,0,-8.0
SEQ_AR-12611_201611190705,AR-12611,2016-11-19T07:05:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12611_T000_20161118191500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12611_T001_20161119021500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12611_T002_20161119054500.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12611_T003_20161119070500.fits,2016-11-20T07:05:00+00:00,2016-11-21T07:05:00+00:00,0,0,-6.6507
SEQ_AR-12625_201701212246,AR-12625,2017-01-21T22:46:45+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12625_T000_20170121105645.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12625_T001_20170121175645.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12625_T002_20170121212645.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12625_T003_20170121224645.fits,2017-01-22T22:46:45+00:00,2017-01-23T22:46:45+00:00,0,0,-8.0
SEQ_AR-12628_201701292349,AR-12628,2017-01-29T23:49:59+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12628_T000_20170129115959.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12628_T001_20170129185959.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12628_T002_20170129222959.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12628_T003_20170129234959.fits,2017-01-30T23:49:59+00:00,2017-01-31T23:49:59+00:00,0,0,-8.0
SEQ_AR-12638_201703010105,AR-12638,2017-03-01T01:05:59+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12638_T000_20170228131559.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12638_T001_20170228201559.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12638_T002_20170228234559.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12638_T003_20170301010559.fits,2017-03-02T01:05:59+00:00,2017-03-03T01:05:59+00:00,0,0,-8.0
SEQ_AR-12639_201702261702,AR-12639,2017-02-26T17:02:59+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12639_T000_20170226051259.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12639_T001_20170226121259.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12639_T002_20170226154259.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12639_T003_20170226170259.fits,2017-02-27T17:02:59+00:00,2017-02-28T17:02:59+00:00,0,0,-8.0
SEQ_AR-12641_201703031008,AR-12641,2017-03-03T10:08:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12641_T000_20170302221801.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12641_T001_20170303051801.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12641_T002_20170303084801.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12641_T003_20170303100801.fits,2017-03-04T10:08:01+00:00,2017-03-05T10:08:01+00:00,0,0,-6.699
SEQ_AR-12644_201703301331,AR-12644,2017-03-30T13:31:05+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12644_T000_20170330014105.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12644_T001_20170330084105.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12644_T002_20170330121105.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12644_T003_20170330133105.fits,2017-03-31T13:31:05+00:00,2017-04-01T13:31:05+00:00,0,0,-6.5144
SEQ_AR-12645_201704050325,AR-12645,2017-04-05T03:25:47+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12645_T000_20170404165547.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12645_T001_20170404235547.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12645_T000_20170405001001.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12645_T002_20170405032547.fits,2017-04-06T03:25:47+00:00,2017-04-07T03:25:47+00:00,0,1,-5.1891
SEQ_AR-12645_201704050445,AR-12645,2017-04-05T04:45:47+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12645_T001_20170404235547.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12645_T000_20170405001001.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12645_T002_20170405032547.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12645_T003_20170405044547.fits,2017-04-06T04:45:47+00:00,2017-04-07T04:45:47+00:00,0,1,-5.1891
SEQ_AR-12645_201704050710,AR-12645,2017-04-05T07:10:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12645_T000_20170405001001.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12645_T002_20170405032547.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12645_T003_20170405044547.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12645_T001_20170405071001.fits,2017-04-06T07:10:01+00:00,2017-04-07T07:10:01+00:00,0,1,-5.1891
SEQ_AR-12645_201704051040,AR-12645,2017-04-05T10:40:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12645_T002_20170405032547.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12645_T003_20170405044547.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12645_T001_20170405071001.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12645_T002_20170405104001.fits,2017-04-06T10:40:01+00:00,2017-04-07T10:40:01+00:00,0,1,-5.1891
SEQ_AR-12645_201704051200,AR-12645,2017-04-05T12:00:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12645_T003_20170405044547.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12645_T001_20170405071001.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12645_T002_20170405104001.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12645_T003_20170405120001.fits,2017-04-06T12:00:01+00:00,2017-04-07T12:00:01+00:00,0,1,-5.1891
SEQ_AR-12653_201704232126,AR-12653,2017-04-23T21:26:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12653_T000_20170423093601.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12653_T001_20170423163601.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12653_T002_20170423200601.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12653_T003_20170423212601.fits,2017-04-24T21:26:01+00:00,2017-04-25T21:26:01+00:00,0,0,-6.587
SEQ_AR-12654_201704291150,AR-12654,2017-04-29T11:50:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12654_T000_20170429000000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12654_T001_20170429070000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12654_T002_20170429103000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12654_T003_20170429115000.fits,2017-04-30T11:50:00+00:00,2017-05-01T11:50:00+00:00,0,0,-8.0
SEQ_AR-12654_201704300736,AR-12654,2017-04-30T07:36:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12654_T001_20170429070000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12654_T002_20170429103000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12654_T003_20170429115000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12654_T000_20170430073600.fits,2017-05-01T07:36:00+00:00,2017-05-02T07:36:00+00:00,0,0,-8.0
SEQ_AR-12654_201704301436,AR-12654,2017-04-30T14:36:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12654_T002_20170429103000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12654_T003_20170429115000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12654_T000_20170430073600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12654_T001_20170430143600.fits,2017-05-01T14:36:00+00:00,2017-05-02T14:36:00+00:00,0,0,-8.0
SEQ_AR-12654_201704301806,AR-12654,2017-04-30T18:06:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12654_T003_20170429115000.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12654_T000_20170430073600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12654_T001_20170430143600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12654_T002_20170430180600.fits,2017-05-01T18:06:00+00:00,2017-05-02T18:06:00+00:00,0,0,-8.0
SEQ_AR-12654_201704301926,AR-12654,2017-04-30T19:26:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12654_T000_20170430073600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12654_T001_20170430143600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12654_T002_20170430180600.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12654_T003_20170430192600.fits,2017-05-01T19:26:00+00:00,2017-05-02T19:26:00+00:00,0,0,-8.0
SEQ_AR-12659_201705252115,AR-12659,2017-05-25T21:15:52+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12659_T000_20170525092552.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12659_T001_20170525162552.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12659_T002_20170525195552.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12659_T003_20170525211552.fits,2017-05-26T21:15:52+00:00,2017-05-27T21:15:52+00:00,0,0,-6.467
SEQ_AR-12664_201706260725,AR-12664,2017-06-26T07:25:01+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12664_T000_20170625193501.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12664_T001_20170626023501.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12664_T002_20170626060501.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12664_T003_20170626072501.fits,2017-06-27T07:25:01+00:00,2017-06-28T07:25:01+00:00,0,0,-6.8502
SEQ_AR-12665_201707071503,AR-12665,2017-07-07T15:03:43+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12665_T000_20170707031343.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12665_T001_20170707101343.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12665_T002_20170707134343.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12665_T003_20170707150343.fits,2017-07-08T15:03:43+00:00,2017-07-09T15:03:43+00:00,0,0,-6.2134
SEQ_AR-12665_201707081508,AR-12665,2017-07-08T15:08:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12665_T001_20170707101343.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12665_T002_20170707134343.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12665_T003_20170707150343.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12665_T000_20170708150800.fits,2017-07-09T15:08:00+00:00,2017-07-10T15:08:00+00:00,1,2,-4.8155
SEQ_AR-12665_201707082218,AR-12665,2017-07-08T22:18:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12665_T002_20170707134343.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12665_T003_20170707150343.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12665_T000_20170708150800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12665_T001_20170708221800.fits,2017-07-09T22:18:00+00:00,2017-07-10T22:18:00+00:00,1,2,-4.8155
SEQ_AR-12665_201707090148,AR-12665,2017-07-09T01:48:00+00:00,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12665_T003_20170707150343.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12665_T000_20170708150800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12665_T001_20170708221800.fits,C:\Users\aarus\Desktop\solar-flare-warning-system\data\full_resolution_real\suit_AR-12665_T002_20170709014800.fits,2017-07-10T01:48:00+00:00,2017-07-11T01:48:00+00:00,1,2,-4.8155
